"ID","INCI","CAS","WE"
"4696","C20-24 Alkyl Dimethicone","200074-76-6","-"
"4697","C20-24 Alkyl Methicone","200074-77-7","-"
"4698","C20-24 Olefin","93924-10-8","300-202-1"
"4699","C20-24 Olefin/Oleyl Alcohol Copolymer","-","-"
"4700","C20-28 Alkyl Perfluorodecylethoxy Dimethicone","-","-"
"4701","C20-30 Glycol","223239-98-3","-"
"4702","C20-30 Glycol Isostearate","251320-13-5","-"
"4703","C20-40 Acid","-","-"
"4704","C20-40 Alcohols","222400-16-0","-"
"4705","C20-40 Alketh-10","251553-55-6 (generic)/97953-22-5 (generic)/246538-83-0 (generic)","-"
"4706","C20-40 Alketh-24","246538-83-0 (generic)","-"
"4707","C20-40 Alketh-3","251553-55-6 (generic)/97953-22-5 (generic)/246538-83-0 (generic)","-"
"4708","C20-40 Alketh-40","97953-22-5 (generic) / 251553-55-6 (generic) / 246538-83-0 (generic)","-"
"4709","C20-40 Alketh-95","251553-55-6 (generic)/97953-22-5 (generic)/246538-83-0 (generic)","-"
"4710","C20-40 Alkyl Behenate","222722-15-8","-"
"4711","C20-40 Alkyl Crylene","-","-"
"4712","C20-40 Alkyl Stearate","-","-"
"4713","C20-40 Isoalkane","-","-"
"4714","C20-40 Isoparaffin","246538-81-8","-"
"4715","C20-40 Pareth-10","246538-83-0","-"
"4716","C20-40 Pareth-24","-","-"
"4717","C20-40 Pareth-3","246538-83-0","-"
"4718","C20-40 Pareth-40","246538-83-0","-"
"4719","C20-40 Pareth-95","-","-"
"4720","C21-28 Alkane","64742-55-8","265-158-7"
"4721","C22-24 Alketh-33","246538-84-1 (generic)","-"
"4722","C22-24 Pareth-33","246538-84-1","-"
"4723","C22-28 Alkane","2173403-48-8","-"
"4724","C23-43 Acid Pentaerythritol Tetraester","95465-86-4","-"
"4725","C24-28 Alkyl Dimethicone","192230-29-8","-"
"4726","C24-28 Alkyl Methicone","158061-44-0","-"
"4727","C24-28 Alkyldimethylsiloxy Trimethylsiloxysilicate","1402155-63-8","-"
"4728","C24-28 Olefin","93924-11-9","300-203-7"
"4729","C24-30 Olefin","-","-"
"4730","C26-28 Alkyl Dimethicone","-","-"
"4731","C26-28 Alkyl Methicone","-","-"
"4732","C26-28 Alkyldimethylsilyl Polypropylsilsesquioxane","-","-"
"4733","C26-28 Olefin","64743-02-8 (generic)","265-207-2"
"4734","C26-54 Alkyl Tetradecyl Dimethicone","-","-"
"4735","C26-54 Olefin","-","-"
"4736","C28-36 Olefin","-","-"
"4737","C28-52 Olefin","64743-02-8 (generic)","265-207-2"
"4738","C28-52 Olefin/Undecylenic Acid Copolymer","-","-"
"4739","C29-70 Acid","222400-14-8","-"
"4761","C3-11 Alkyl Acrylate","-","-"
"4740","C30-34 Alkane","2134217-02-8","-"
"4741","C30-38 Olefin","64743-02-8 (generic)","265-207-2"
"4742","C30-38 Olefin/Isopropyl Maleate/MA Copolymer","75535-27-2","278-251-2"
"4743","C30-45 Alkyl Cetearyl Dimethicone Crosspolymer","443892-05-5","-"
"4744","C30-45 Alkyl Dimethicone","243137-49-7","-"
"4745","C30-45 Alkyl Dimethicone/Polycyclohexene Oxide Crosspolymer","330809-27-3 / 389082-70-6","-"
"4746","C30-45 Alkyl Methicone","246864-88-0","-"
"4747","C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane","-","-"
"4748","C30-45 Olefin","222400-22-8","-"
"4749","C30-50 Acid","-","-"
"4750","C30-50 Alcohols","222400-17-1","-"
"4751","C30-50 Alketh-10","246538-85-2 (generic)","-"
"4752","C30-50 Alketh-3","246538-85-2 (generic)","-"
"4753","C30-50 Alketh-40","246538-85-2 (generic)","-"
"4754","C30-50 Alkyl Beeswax","223707-19-5","-"
"4755","C30-50 Alkyl Stearate","223239-94-9","-"
"4756","C30-50 Alkyl/Octyldodecyl Citrate","-","-"
"4757","C30-50 Pareth-10","246538-85-2","-"
"4758","C30-50 Pareth-3","246538-85-2","-"
"4759","C30-50 Pareth-40","246538-85-2","-"
"4760","C30-60 Alkyl Dimethicone","-","-"
"4762","C32 Alkyl Dimethicone","-","-"
"4763","C32-36 Isoalkyl Acid","-","-"
"4764","C32-36 Isoalkyl Stearate","68201-22-9","-"
"4765","C32-54 Isoalkane","-","-"
"4774","C4-12 Olefin","64743-02-8 (generic)","265-207-2"
"4775","C4-14 Perfluoroalkylethoxy Dimethicone","-","-"
"4776","C4-18 Alkyl Methacrylate/Methacryloyloxyethyl Phosphorylcholine Copolymer","-","-"
"4777","C4-18 Perfluoroalkylethyl Thiohydroxypropyltrimonium Chloride","70983-60-7","275-091-5"
"4778","C4-24 Alkyl Dimethicone/Divinyldimethicone Crosspolymer","-","-"
"4779","C4-5 Cyanoacetate/Di-C4-5 Malonate Anthracenediylidene/Fluorenylidene/Thioxantheneylidene","-","-"
"4780","C4-5 Isoalkyl Cocoate","-","-"
"4781","C4-6 Olefin","64743-02-8","265-207-2"
"4782","C4-6 Olefin/Styrene Copolymer","-","-"
"4783","C4-8 Alkyl Acrylate","-","-"
"4784","C4-8 Alkyl Acrylate/HEMA Copolymer","-","-"
"4766","C40-60 Acid","222400-15-9","-"
"4767","C40-60 Alcohols","222400-19-3","-"
"4768","C40-60 Alketh-10","246538-86-3 (generic)","-"
"4769","C40-60 Alketh-3","246538-86-3 (generic)","-"
"4770","C40-60 Alkyl Stearate","223239-93-8","-"
"4771","C40-60 Alkyl/Octyldodecyl Citrate","-","-"
"4772","C40-60 Pareth-10","246538-86-3","-"
"4773","C40-60 Pareth-3","246538-86-3","-"
"4785","C5-6 Alkane","-","-"
"4786","C5-6 Alkane/Cycloalkane/Terpene Copolymer","-","-"
"4787","C5-6 Olefin","64743-02-8 (generic)","265-207-2"
"4788","C5-6 Olefin/C8-10 Naphtha Olefin Copolymer","-","-"
"4789","C5-6 Olefin/Styrene Copolymer","-","-"
"4790","C5-8 Alkyl Acrylate","-","-"
"4791","C6-10 Alketh-4 Phosphate","70248-14-5 (generic)","-"
"4792","C6-10 Pareth-4 Phosphate","70248-14-5","-"
"4793","C6-12 Alkyl C14-18 Alkyl Aminopropyl Acetaminopropyl Dimethicone","-","-"
"4794","C6-12 Perfluoroalkylethanol","-","-"
"4795","C6-14 Perfluoroalkylethyl Acrylate","-","-"
"4796","C6-14 Perfluoroalkylethyl Acrylate/HEMA Copolymer","-","-"
"4797","C6-8 Alkyl C3-6 Alkyl Glucoside Dimethicone","-","-"
"4798","C7-8 Isoalkane","90622-56-3/70024-92-9/64741-66-8","-"
"4799","C7-8 Isoparaffin","70024-92-9","274-273-1"
"4800","C8-10 Alkane/Cycloalkane/Aromatic Hydrocarbons","64742-82-1","265-185-4"
"4801","C8-10 Alkyl Ethyl Phosphate","68412-60-2","270-198-3"
"4802","C8-12 Acid Triglyceride","-","-"
"4803","C8-12 Alkyl Glucosidyl Hydroxycyclohexylethyl PEG-18/PPG-6 Dimethicone","-","-"
"4804","C8-18 Fluoroalcohol Phosphate","-","-"
"4805","C8-22 Alkyl Acrylate","-","-"
"4806","C8-22 Alkyl Acrylate/Butyl Dimethicone Methacrylate Copolymer","-","-"
"4807","C8-22 Alkyl Acrylates/Methacrylic Acid Crosspolymer","-","-"
"4808","C8-9 Alkane/Cycloalkane","64742-49-0","265-151-9"
"4809","C8-9 Isoalkane","64741-66-8/90622-56-3","-"
"4810","C8-9 Isoparaffin","246538-71-6","-"
"4811","C9-10 Alkane/Cycloalkane","64742-49-0","265-151-9"
"4812","C9-10 Aromatic Hydrocarbons","64742-95-6 / 93821-31-9","265-199-0 / 298-717-9"
"4813","C9-11 Alcohols","66455-17-2","266-367-6"
"4814","C9-11 Alkane/Cycloalkane","64742-49-0","265-151-9"
"4815","C9-11 Alketh-3","68439-46-3 (generic)","-"
"4816","C9-11 Alketh-4","68439-46-3 (generic)","-"
"4817","C9-11 Alketh-6","68439-46-3 (generic)","-"
"4818","C9-11 Alketh-6 Carboxylic Acid","-","-"
"4819","C9-11 Alketh-8","68439-46-3 (generic)","-"
"4820","C9-11 Alketh-8 Carboxylic Acid","-","-"
"4821","C9-11 Alkyl Glucoside","132778-08-6","-"
"4822","C9-11 Isoalkane","68551-16-6","271-365-3"
"4823","C9-11 Isoparaffin","68551-16-6","271-365-3"
"4824","C9-11 Pareth-2","68439-46-3","-"
"4825","C9-11 Pareth-3","68439-46-3","-"
"4826","C9-11 Pareth-4","-","-"
"4827","C9-11 Pareth-40","169107-21-5","-"
"4828","C9-11 Pareth-6","68439-46-3","-"
"4829","C9-11 Pareth-6 Carboxylic Acid","174125-27-0","-"
"4830","C9-11 Pareth-8","68439-46-3","-"
"4831","C9-11 Pareth-8 Carboxylic Acid","174125-27-0","-"
"4832","C9-12 Alkane","-","-"
"4833","C9-12 Isoalkane","-","-"
"4834","C9-12 Isoparaffin","-","-"
"4835","C9-12-Isoalkanes","90622-57-4","292-459-0"
"4836","C9-13 Fluoroalcohol","-","-"
"4837","C9-13 Isoalkane","-","-"
"4838","C9-13 Isoparaffin","246538-72-7","-"
"4839","C9-14 Isoalkane","-","-"
"4840","C9-14 Isoparaffin","246538-73-8","-"
"4841","C9-15 Alketh-8","157627-88-8 (generic)","-"
"4842","C9-15 Alkyl Phosphate","190454-07-0","-"
"4843","C9-15 Fluoroalcohol Phosphate","223239-92-7","-"
"4844","C9-15 Pareth-8","-","-"
"4845","C9-16 Alkane/Cycloalkane","-","-"
"4846","C9-16 Isoalkane","-","-"
"4847","C9-16 Isoparaffin","-","-"
"4848","C9-20 Isoalkane","2288769-60-6 (generic)","-"
"4849","Cadinene","29350-73-0","249-580-9"
"4850","Caesalpinia Benthamiana Root Extract","-","-"
"4851","Caesalpinia Decapetala Leaf Extract","-","-"
"4852","Caesalpinia Echinata Wood Extract","89958-05-4","289-627-0"
"4853","Caesalpinia Pulcherrima Flower Extract","-","-"
"4854","Caesalpinia Sappan Bark Extract","89958-14-5","289-637-5"
"4855","Caesalpinia Sappan Extract","-","-"
"4856","Caesalpinia Sappan Stem Extract","-","-"
"4857","Caesalpinia Sappan Stem Powder","-","-"
"4858","Caesalpinia Spinosa Fruit Extract","-","-"
"4859","Caesalpinia Spinosa Fruit Pod Extract","39300-88-4","254-409-6"
"4860","Caesalpinia Spinosa Gum","39300-88-4","254-409-6"
"4861","Caesalpinia Spinosa Hydroxypropyltrimonium Chloride","-","-"
"4862","Caesia Parviflora Root Extract","-","-"
"4863","Caffeic Acid","331-39-5","206-361-2"
"4864","Caffeic/Coco/Coumaric/Mangosteen Pericarp Esters","-","-"
"4865","Caffeine","58-08-2","200-362-1"
"4866","Caffeine Benzoate","5743-17-9","227-257-3"
"4867","Caffeine Carboxylic Acid","652-37-9","211-490-2"
"4868","Caffeine Carboxyloyl sh-Decapeptide-1","-","-"
"4869","Caffeine Carboxyloyl Tripeptide-37","-","-"
"4870","Caffeine Salicylate","5743-22-6","-"
"4871","Caffeoyl Dipeptide-25 Amide","-","-"
"4872","Caffeoyl Dipeptide-30","-","-"
"4873","Caffeoyl Heptapeptide-11","-","-"
"4874","Caffeoyl Hexapeptide-43","-","-"
"4875","Caffeoyl Hexapeptide-48","-","-"
"4876","Caffeoyl Hexapeptide-50","-","-"
"4877","Caffeoyl Hexapeptide-56","-","-"
"4878","Caffeoyl Hexapeptide-65","-","-"
"4879","Caffeoyl Hexapeptide-82","-","-"
"4880","Caffeoyl Methoxytryptamine","311312-27-3","-"
"4881","Caffeoyl Oligopeptide-77","-","-"
"4882","Caffeoyl Pentapeptide-20","-","-"
"4883","Caffeoyl Pentapeptide-27","-","-"
"4884","Caffeoyl Pentapeptide-4","-","-"
"4885","Caffeoyl sh-Decapeptide-23","-","-"
"4886","Caffeoyl sh-Decapeptide-9","-","-"
"4887","Caffeoyl sh-Heptapeptide-13","-","-"
"4888","Caffeoyl sh-Octapeptide-4","-","-"
"4889","Caffeoyl sh-Pentapeptide-1","-","-"
"4890","Caffeoyl Tetrapeptide-19 Caffeamide","-","-"
"4891","Caffeoyl Tetrapeptide-80","-","-"
"4892","Caffeoyl Tripeptide-1","-","-"
"4893","Caffeoyl Tripeptide-34","-","-"
"4894","Caffeoyl Tripeptide-35","-","-"
"4895","Caffeoyl Tripeptide-7","-","-"
"4896","Caffeyl Glucoside","-","-"
"4897","Cajanus Cajan Leaf Extract","-","-"
"4898","Cakile Maritima Extract","84929-60-2","284-544-6"
"4899","Calamine","8011-96-9","-"
"4900","Calamintha Officinalis Flower/Leaf/Stem Extract","223748-11-6","-"
"4901","Calanthe Discolor Extract","-","-"
"4902","Calcite","13397-26-7","-"
"4903","Calcite Powder","13397-26-7","-"
"4904","Calcium Acetate","62-54-4","200-540-9"
"4905","Calcium Acrylate","6292-01-9","228-547-2"
"4906","Calcium Alginate","9005-35-0","-"
"4907","Calcium Aluminum Borosilicate","65997-17-3","266-046-0"
"4908","Calcium Ascorbate","5743-27-1","227-261-5"
"4909","Calcium Aspartate","21059-46-1","244-185-8"
"4910","Calcium Behenate","3578-72-1","222-700-7"
"4911","Calcium Benzoate","2090-05-3","218-235-4"
"4912","Calcium Beta-Sitosteryl Sulfate","-","-"
"4913","Calcium Carbonate","471-34-1","207-439-9 -- 215-279-6"
"4914","Calcium Carbonate/Calcium Hydroxide/Calcium Oxide/Clay/Illite/Orthoclase/Oyster Shell Powder/Quartz Powder/Vermiculite/Zeolite Extract","-","-"
"4915","Calcium Carbonate/Egg White Lysosome-Related Organelle Extract","-","-"
"4916","Calcium Carboxymethyl Cellulose","9050-04-8","-"
"4917","Calcium Carnaubate","-","-"
"4918","Calcium Carrageenan","9049-05-2","-"
"4919","Calcium Caseinate","9005-43-0","-"
"4920","Calcium Cerium Oxide","-","-"
"4921","Calcium Cerium Phosphate","7790-76-3","232-221-5"
"4922","Calcium Chitosan","-","-"
"4923","Calcium Chloride","10043-52-4","233-140-8"
"4924","Calcium Chlorophosphosilicate","-","-"
"4925","Calcium Citrate","813-94-5","212-391-7"
"4926","Calcium Cyclamate","139-06-0","205-349-4"
"4927","Calcium Dihydrogen Phosphate","7758-23-8","231-837-1"
"4928","Calcium Disodium EDTA","62-33-9","200-529-9"
"4929","Calcium DNA","-","-"
"4930","Calcium Dodecylbenzenesulfonate","26264-06-2","247-557-8"
"4931","Calcium Fluoride","7789-75-5","232-188-7"
"4932","Calcium Fructoborate","250141-42-5","-"
"4933","Calcium Fructoheptonate","206360-00-1","-"
"4934","Calcium Glucoheptonate","29039-00-7","249-383-8"
"4935","Calcium Gluconate","299-28-5","206-075-8"
"4936","Calcium Glycerophosphate","27214-00-2 / 126-95-4 / 1336-00-1 / 58409-70-4","248-328-5 / 204-813-3 / 215-643-4 / 261-240-1"
"4937","Calcium Glycinate","35947-07-0","252-809-5"
"4938","Calcium Hexapeptide-11","-","-"
"4939","Calcium Hydrolyzed Collagen","-","-"
"4940","Calcium Hydroxide","1305-62-0","215-137-3"
"4941","Calcium Hydroxyapatite","1306-06-5","215-145-7"
"4942","Calcium Hydroxymethionine","922-50-9 / 4857-44-7","213-075-1 / 225-455-4"
"4943","Calcium Hydroxymethylbutyrate","35236-72-5","681-140-5"
"4944","Calcium Hypochlorite","7778-54-3","231-908-7"
"4945","Calcium Ketogluconate","28098-92-2","-"
"4946","Calcium Lactate","814-80-2","212-406-7"
"4947","Calcium Laurate","4696-56-4","225-166-3"
"4948","Calcium Lauroyl Taurate","138705-25-6","-"
"4949","Calcium Lignosulfonate","8061-52-7","-"
"4950","Calcium Magnesium Silicate","-","-"
"4951","Calcium Monofluorophosphate","7789-74-4","232-187-1"
"4952","Calcium Montanate","68308-22-5 / 52258-47-6","269-637-1 / 257-794-9"
"4953","Calcium Myristate","15284-51-2","239-328-6"
"4954","Calcium Oxide","1305-78-8","215-138-9"
"4955","Calcium Pantetheine Sulfonate","34644-00-3","-"
"4956","Calcium Pantothenate","137-08-6","205-278-9"
"4957","Calcium Paraben","69959-44-0","274-235-4"
"4958","Calcium PCA","31377-05-6","250-602-4"
"4959","Calcium Peroxide","1305-79-9","215-139-4"
"4960","Calcium Phosphate","7758-23-8 / 10103-46-5","231-837-1 / 233-283-6"
"4961","Calcium Phosphate Carbonate Citrate Fluoride","-","-"
"4962","Calcium Phosphoryl Oligosaccharides","-","-"
"4963","Calcium Polygamma-Glutamate","648426-24-8","-"
"4964","Calcium Polyglutamate","-","-"
"4965","Calcium Polyglutamate Crosspolymer","-","-"
"4966","Calcium Polyoxymethylene Pyrrolidone","142702-41-8","-"
"4967","Calcium Potassium Carbomer","-","-"
"4968","Calcium Potassium Sodium Phosphate","131862-42-5","-"
"4969","Calcium Propionate","4075-81-4","223-795-8"
"4970","Calcium Pyrophosphate","7790-76-3","232-221-5"
"4971","Calcium RNA","-","-"
"4972","Calcium Saccharin","6485-34-3","229-349-9"
"4973","Calcium Salicylate","824-35-1","212-525-4"
"4974","Calcium Silicate","1344-95-2","215-710-8"
"4975","Calcium Sodium Borosilicate","65997-17-3 / 1204320-21-7 / 308066-97-9","266-046-0 / - / -"
"4976","Calcium Sodium Fluorophosphosilicate","-","-"
"4977","Calcium Sodium Phosphosilicate","-","-"
"4978","Calcium Sorbate","7492-55-9","231-321-6"
"4979","Calcium Starch Isododecenylsuccinate","194810-88-3","-"
"4980","Calcium Starch Octenylsuccinate","-","-"
"4981","Calcium Stearate","1592-23-0","216-472-8"
"4982","Calcium Stearoyl Lactylate","5793-94-2","227-335-7"
"4983","Calcium Sulfate","7778-18-9","231-900-3"
"4984","Calcium Sulfate Hydrate","13397-24-5","-"
"4985","Calcium Sulfide","20548-54-3","243-873-5"
"4986","Calcium Tartrate","3164-34-9","221-621-5"
"4987","Calcium Thioglycolate","814-71-1","212-402-5"
"4988","Calcium Thioglycolate Hydroxide","65208-41-5 / 29820-13-1","- / 249-881-5"
"4989","Calcium Titanate","12049-50-2","234-988-1"
"4990","Calcium Titanium Borosilicate","-","-"
"4991","Calcium Trifluoroacetate","60884-90-4","-"
"4992","Calcium Undecylenate","1322-14-1","215-331-8"
"4993","Calcium Xylenesulfonate","28088-63-3","248-829-9"
"4994","Calcium/Magnesium Hydroxyapatite","-","-"
"4995","Calcium/Magnesium/Zinc Hydroxyapatite","-","-"
"4996","Calcium/Sodium PVM/MA Copolymer","94290-13-8","-"
"4997","Calcium/Strontium Hydroxyapatite","-","-"
"4998","Calcium/Zinc PVM/MA Copolymer","-","-"
"4999","Calendula Officinalis Callus Extract","84776-23-8","283-949-5 (I)"
"5000","Calendula Officinalis Extract","84776-23-8","283-949-5"
"5001","Calendula Officinalis Flower","84776-23-8","283-949-5"
"5002","Calendula Officinalis Flower Extract","84776-23-8","283-949-5"
"5003","Calendula Officinalis Flower Oil","84776-23-8 / 70892-20-5","283-949-5 / -"
"5004","Calendula Officinalis Flower Water","84776-23-8","283-949-5"
"5005","Calendula Officinalis Flower/Leaf/Stem Juice","84776-23-8","283-949-5"
"5006","Calendula Officinalis Leaf/Stem Extract","-","-"
"5007","Calendula Officinalis Meristem Cell Extract","-","-"
"5008","Calendula Officinalis Seed Oil","84776-23-8","283-949-5"
"5009","Calf Blood Extract","68070-90-6","268-338-3"
"5010","Calf Serum","-","-"
"5011","Calf Skin Extract","91081-63-9","293-670-0"
"5012","Calliandra Portoricensis Symbiosome Extract","-","-"
"5013","Calliblepharis Ciliata Extract","-","-"
"5014","Calliblepharis Jubata Extract","-","-"
"5015","Callicarpa Dichotoma Fruit Extract","-","-"
"5016","Callicarpa Japonica Fruit Extract","-","-"
"5017","Callicarpa Macrophylla Flower Extract","-","-"
"5018","Callicarpa Macrophylla Fruit Extract","-","-"
"5019","Callistephus Chinensis Leaf Extract","-","-"
"5020","Callitris Columellaris Leaf/Twig Oil","192526-11-7","-"
"5021","Callitris Columellaris Leaf/Wood Extract","-","-"
"5022","Callitris Columellaris Seed Oil","-","-"
"5023","Callitris Glaucophylla Leaf Extract","-","-"
"5024","Callitris Intratropica Wood Oil","180287-43-8","-"
"5025","Callitris Quadrivalvis Gum","9000-57-1","232-547-8"
"5026","Calluna Vulgaris Extract","84603-54-3","283-255-2"
"5027","Calluna Vulgaris Flower Extract","84603-54-3","283-255-2"
"5028","Calluna Vulgaris Flower Water","84603-54-3","283-255-2"
"5029","Calocedrus Decurrens Leaf/Stem Extract","-","-"
"5030","Calocedrus Decurrens Leaf/Stem Oil","-","-"
"5031","Calocedrus Formosana Leaf Extract","-","-"
"5032","Calochortus Tolmiei Flower Extract","-","-"
"5033","Calodendrum Capense Nut Oil","-","-"
"5034","Calophyllum Inophyllum Leaf Extract","-","-"
"5035","Calophyllum Inophyllum Seed Oil","-","-"
"5036","Calophyllum Inophyllum Seedcake Powder","-","-"
"5037","Calophyllum Inophyllum Shell Powder","-","-"
"5038","Calophyllum Tacamahaca Fruit Oil","223748-12-7","-"
"5039","Calophyllum Tacamahaca Seed Extract","-","-"
"5040","Calophyllum Tacamahaca Seed Oil","223748-12-7","-"
"5041","Calothrix Crustacea","-","-"
"5042","Calotropis Procera Callus Extract","-","-"
"5043","Calycanthus Praecox Leaf Extract","-","-"
"5044","Calycophyllum Spruceanum Bark Extract","-","-"
"5045","Calystegia Sepium Extract","-","-"
"5046","Calystegia Soldanella Extract","-","-"
"5047","Camel Milk","-","-"
"5048","Camel Milk Extract","-","-"
"5049","Camelina Sativa Seed Extract","-","-"
"5050","Camelina Sativa Seed Oil","-","-"
"5051","Camelina Sativa Seed Oil Ethyl Esters","-","-"
"5052","Camelina Sativa Seed Oil Polyglyceryl-4 Esters","-","-"
"5053","Camelina Sativa Seed Oil/Palm Oil Aminopropanediol Esters","-","-"
"5054","Camelina Seed Oil Glycereth-8 Esters","-","-"
"5055","Camellia Chekiangoleosa Seed Oil","68916-73-4","-"
"5056","Camellia Euryoides Leaf Extract","-","-"
"5057","Camellia Japonica Albipetala Leaf Extract","-","-"
"5058","Camellia Japonica Callus Extract","-","-"
"5059","Camellia Japonica Extract","-","-"
"5060","Camellia Japonica Flower Extract","223748-13-8","-"
"5061","Camellia Japonica Flower Juice","-","-"
"5062","Camellia Japonica Flower Powder","-","-"
"5063","Camellia Japonica Flower Water","223748-13-8","-"
"5064","Camellia Japonica Flower/Leaf/Seed Water","-","-"
"5065","Camellia Japonica Gamma-Lactone","-","-"
"5066","Camellia Japonica Leaf Cell Extract","-","-"
"5067","Camellia Japonica Leaf Extract","223748-13-8","-"
"5068","Camellia Japonica Leaf Water","-","-"
"5069","Camellia Japonica Leaf Wax","-","-"
"5070","Camellia Japonica Leaf/Seed Water","-","-"
"5071","Camellia Japonica Meristem Cell Extract","-","-"
"5072","Camellia Japonica Ovary Powder","-","-"
"5073","Camellia Japonica Peel Powder","-","-"
"5074","Camellia Japonica Phytoplacenta Extract","-","-"
"5075","Camellia Japonica Seed Extract","223748-13-8","-"
"5076","Camellia Japonica Seed Oil","223748-13-8","-"
"5077","Camellia Japonica Seed Oil Aminopropanediol Amides/Esters","-","-"
"5078","Camellia Japonica Seed Oil Ethyl Esters","-","-"
"5079","Camellia Japonica Seed Oil Triacetin Esters","-","-"
"5080","Camellia Japonica Seed Powder","-","-"
"5081","Camellia Japonica Seed Water","-","-"
"5082","Camellia Japonica Seedcake Extract","223748-13-8","-"
"5083","Camellia Japonica Seedcoat Powder","-","-"
"5084","Camellia Japonica Stamen Powder","223748-13-8 (generic)","-"
"5085","Camellia Kissi Seed Oil","94333-92-3","305-071-4"
"5086","Camellia Oleifera Leaf","-","-"
"5087","Camellia Oleifera Leaf Extract","94333-93-4","305-073-5"
"5088","Camellia Oleifera Leaf Powder","-","-"
"5089","Camellia Oleifera Seed Extract","94333-93-4","305-073-5"
"5090","Camellia Oleifera Seed Oil","225233-97-6","-"
"5091","Camellia Oleifera Seed Oil /Hydrogenated Camellia Oleifera Seed Oil Esters","-","-"
"5092","Camellia Oleifera Seed Oil Aminopropanediol Amides/Esters","-","-"
"5093","Camellia Oleifera Shell Powder","-","-"
"5094","Camellia Reticulata Seed Butter","-","-"
"5095","Camellia Reticulata Seed Oil","-","-"
"5096","Camellia Sasanqua Extract","-","-"
"5097","Camellia Seed Oil","-","-"
"5098","Camellia Seed Oil/Hydrogenated Camellia Seed Oil Esters","-","-"
"5099","Camellia Sinensis Callus","-","-"
"5100","Camellia Sinensis Callus Culture Conditioned Media","-","-"
"5101","Camellia Sinensis Callus Culture Extract","84650-60-2","283-519-7"
"5102","Camellia Sinensis Callus Culture Lysate","-","-"
